Timestamp,CPU_Power_W_Actual,CPU_Temp_C,CPU_Fan_RPM,Ambient_Temp_C,Set_PPT_W,Mprime_Threads
2025-06-03 13:34:14.418,43.998,63.62,1567,22.8,44,6
2025-06-03 13:34:15.564,44.006,63.24,1571,22.8,44,6
2025-06-03 13:34:16.720,44.003,63.26,1571,22.8,44,6
2025-06-03 13:34:17.876,43.994,64.05,1569,22.8,44,6
2025-06-03 13:34:19.032,44.007,63.55,1569,22.8,44,6
2025-06-03 13:34:20.183,44.007,63.54,1564,22.8,44,6
2025-06-03 13:34:21.341,43.988,64.40,1564,22.8,44,6
2025-06-03 13:34:22.493,44.007,63.39,1560,22.8,44,6
2025-06-03 13:34:23.651,44.005,63.39,1560,22.8,44,6
2025-06-03 13:34:24.800,44.005,63.31,1571,22.8,44,6
2025-06-03 13:34:25.952,43.987,64.71,1571,22.8,44,6
2025-06-03 13:34:27.088,44.002,63.01,1562,22.8,44,6
2025-06-03 13:34:28.235,44.008,63.69,1562,22.8,44,6
2025-06-03 13:34:29.383,43.989,64.27,1567,22.8,44,6
2025-06-03 13:34:30.532,44.013,63.35,1567,22.8,44,6
2025-06-03 13:34:31.689,44.014,63.09,1567,22.8,44,6
2025-06-03 13:34:32.847,43.993,63.87,1567,22.8,44,6
2025-06-03 13:34:34.005,44.008,63.36,1569,22.8,44,6
2025-06-03 13:34:35.168,44.009,62.75,1569,22.8,44,6
2025-06-03 13:34:36.323,44.006,63.22,1566,22.8,44,6
2025-06-03 13:34:37.484,44.002,64.39,1566,22.8,44,6
2025-06-03 13:34:38.633,44.007,63.19,1549,22.8,44,6
2025-06-03 13:34:39.786,44.007,63.23,1549,22.8,44,6
2025-06-03 13:34:40.930,44.001,63.78,1569,22.8,44,6
2025-06-03 13:35:14.422,45.004,63.55,1580,22.8,45,6
2025-06-03 13:35:15.576,44.996,64.53,1580,22.8,45,6
2025-06-03 13:35:16.731,45.004,64.27,1578,22.8,45,6
2025-06-03 13:35:17.886,45.004,63.60,1578,22.8,45,6
2025-06-03 13:35:19.035,44.991,64.74,1553,22.8,45,6
2025-06-03 13:35:20.186,45.004,64.05,1553,22.8,45,6
2025-06-03 13:35:21.336,45.003,63.89,1564,22.8,45,6
2025-06-03 13:35:22.487,44.989,64.89,1564,22.8,45,6
2025-06-03 13:35:23.638,45.005,64.89,1555,22.8,45,6
2025-06-03 13:35:24.793,45.003,63.81,1555,22.8,45,6
2025-06-03 13:35:25.948,45.003,63.79,1575,22.8,45,6
2025-06-03 13:35:27.104,44.988,64.58,1575,22.8,45,6
2025-06-03 13:35:28.245,45.005,64.00,1577,22.8,45,6
2025-06-03 13:35:29.392,45.005,64.13,1577,22.8,45,6
2025-06-03 13:35:30.534,44.999,64.38,1580,22.8,45,6
2025-06-03 13:35:31.673,45.007,63.69,1580,22.8,45,6
2025-06-03 13:35:32.825,45.004,63.58,1564,22.8,45,6
2025-06-03 13:35:33.976,45.003,64.07,1564,22.8,45,6
2025-06-03 13:35:35.136,45.003,64.30,1557,22.8,45,6
2025-06-03 13:35:36.290,45.004,64.22,1557,22.8,45,6
2025-06-03 13:35:37.441,45.003,63.96,1564,22.8,45,6
2025-06-03 13:35:38.591,45.001,64.57,1564,22.8,45,6
2025-06-03 13:35:39.743,45.004,64.35,1577,22.8,45,6
2025-06-03 13:35:40.912,45.003,64.08,1577,22.8,45,6
2025-06-03 13:35:42.069,46.317,67.07,1578,22.8,45,6
2025-06-03 13:36:15.557,46.003,64.81,1708,22.8,46,6
2025-06-03 13:36:16.719,45.994,65.28,1708,22.8,46,6
2025-06-03 13:36:17.871,46.001,65.07,1715,22.8,46,6
2025-06-03 13:36:19.023,46.003,64.94,1715,22.8,46,6
2025-06-03 13:36:20.178,45.997,64.83,1706,22.8,46,6
2025-06-03 13:36:21.330,46.000,65.09,1706,22.8,46,6
2025-06-03 13:36:22.482,46.003,64.79,1708,22.8,46,6
2025-06-03 13:36:23.638,46.000,64.92,1708,22.8,46,6
2025-06-03 13:36:24.798,45.998,65.09,1717,22.8,46,6
2025-06-03 13:36:25.961,46.003,65.09,1717,22.8,46,6
2025-06-03 13:36:27.116,46.003,64.82,1711,22.8,46,6
2025-06-03 13:36:28.274,46.002,64.82,1711,22.8,46,6
2025-06-03 13:36:29.412,45.995,65.30,1721,22.8,46,6
2025-06-03 13:36:30.559,46.003,64.77,1721,22.8,46,6
2025-06-03 13:36:31.704,46.003,64.92,1708,22.8,46,6
2025-06-03 13:36:32.856,45.994,65.53,1708,22.8,46,6
2025-06-03 13:36:34.004,46.005,64.77,1717,22.8,46,6
2025-06-03 13:36:35.164,46.004,64.68,1717,22.8,46,6
2025-06-03 13:36:36.321,45.992,65.61,1706,22.8,46,6
2025-06-03 13:36:37.478,46.003,64.77,1706,22.8,46,6
2025-06-03 13:36:38.632,46.003,64.71,1724,22.8,46,6
2025-06-03 13:36:39.796,45.993,65.41,1724,22.8,46,6
2025-06-03 13:36:40.950,46.003,64.95,1711,22.8,46,6
2025-06-03 13:36:42.108,46.003,64.62,1711,22.8,46,6
2025-06-03 13:36:43.258,45.994,65.22,1721,22.8,46,6
2025-06-03 13:37:16.752,47.003,64.23,1711,22.8,47,6
2025-06-03 13:37:17.908,46.992,65.63,1711,22.8,47,6
2025-06-03 13:37:19.061,47.002,64.65,1721,22.8,47,6
2025-06-03 13:37:20.217,47.001,64.74,1721,22.8,47,6
2025-06-03 13:37:21.371,46.989,66.05,1717,22.8,47,6
2025-06-03 13:37:22.533,47.003,64.91,1717,22.8,47,6
2025-06-03 13:37:23.680,47.002,64.86,1715,22.8,47,6
2025-06-03 13:37:24.834,46.987,65.77,1715,22.8,47,6
2025-06-03 13:37:25.992,47.003,64.79,1717,22.8,47,6
2025-06-03 13:37:27.133,47.002,64.79,1717,22.8,47,6
2025-06-03 13:37:28.272,47.002,64.97,1695,22.8,47,6
2025-06-03 13:37:29.416,46.993,65.38,1695,22.8,47,6
2025-06-03 13:37:30.561,47.003,64.78,1713,22.8,47,6
2025-06-03 13:37:31.710,47.002,65.11,1713,22.8,47,6
2025-06-03 13:37:32.860,47.002,65.13,1724,22.8,47,6
2025-06-03 13:37:34.011,47.004,65.69,1724,22.8,47,6
2025-06-03 13:37:35.159,47.004,64.79,1711,22.8,47,6
2025-06-03 13:37:36.315,47.001,64.95,1711,22.8,47,6
2025-06-03 13:37:37.462,46.999,65.54,1717,22.8,47,6
2025-06-03 13:37:38.613,47.002,65.30,1717,22.8,47,6
2025-06-03 13:37:39.765,47.002,64.81,1726,22.8,47,6
2025-06-03 13:37:40.919,46.998,65.40,1726,22.8,47,6
2025-06-03 13:37:42.074,47.001,65.22,1702,22.8,47,6
2025-06-03 13:37:43.231,47.001,65.05,1702,22.8,47,6
2025-06-03 13:37:44.382,46.992,65.99,1726,22.8,47,6
2025-06-03 13:37:45.534,47.002,64.88,1726,22.8,47,6
2025-06-03 13:38:19.035,48.000,65.66,1844,22.8,48,6
2025-06-03 13:38:20.185,47.997,65.97,1844,22.8,48,6
2025-06-03 13:38:21.333,47.999,65.35,1844,22.8,48,6
2025-06-03 13:38:22.489,48.001,65.46,1844,22.8,48,6
2025-06-03 13:38:23.632,47.996,66.05,1834,22.8,48,6
2025-06-03 13:38:24.786,48.001,65.25,1834,22.8,48,6
2025-06-03 13:38:25.935,47.999,65.71,1844,22.8,48,6
2025-06-03 13:38:27.092,47.992,66.03,1844,22.8,48,6
2025-06-03 13:38:28.249,48.002,66.03,1839,22.8,48,6
2025-06-03 13:38:29.409,48.002,65.50,1839,22.8,48,6
2025-06-03 13:38:30.561,48.002,65.48,1839,22.8,48,6
2025-06-03 13:38:31.719,47.993,66.09,1839,22.8,48,6
2025-06-03 13:38:32.867,47.999,65.43,1824,22.8,48,6
2025-06-03 13:38:34.016,48.000,65.54,1824,22.8,48,6
2025-06-03 13:38:35.163,47.994,66.38,1839,22.8,48,6
2025-06-03 13:38:36.323,48.002,65.91,1839,22.8,48,6
2025-06-03 13:38:37.489,48.005,65.69,1834,22.8,48,6
2025-06-03 13:38:38.640,47.998,65.89,1834,22.8,48,6
2025-06-03 13:38:39.790,47.998,65.96,1846,22.8,48,6
2025-06-03 13:38:40.944,48.003,65.74,1846,22.8,48,6
2025-06-03 13:38:42.093,47.998,65.81,1836,22.8,48,6
2025-06-03 13:38:43.248,47.997,65.91,1836,22.8,48,6
2025-06-03 13:38:44.394,48.002,65.79,1836,22.8,48,6
2025-06-03 13:38:45.556,48.003,65.70,1836,22.8,48,6
2025-06-03 13:38:46.714,47.994,66.06,1844,22.8,48,6
2025-06-03 13:38:47.866,48.001,65.62,1844,22.8,48,6
2025-06-03 13:39:21.383,48.996,66.31,1839,22.8,49,6
2025-06-03 13:39:22.541,49.003,66.06,1839,22.8,49,6
2025-06-03 13:39:23.693,49.002,65.89,1834,22.8,49,6
2025-06-03 13:39:24.844,48.991,66.54,1834,22.8,49,6
2025-06-03 13:39:25.999,49.003,65.86,1839,22.8,49,6
2025-06-03 13:39:27.158,49.003,66.03,1839,22.8,49,6
2025-06-03 13:39:28.315,48.991,66.54,1824,22.8,49,6
2025-06-03 13:39:29.459,49.002,65.73,1824,22.8,49,6
2025-06-03 13:39:30.604,49.003,65.76,1834,22.8,49,6
2025-06-03 13:39:31.770,48.986,65.76,1834,22.8,49,6
2025-06-03 13:39:32.923,48.986,66.22,1831,22.8,49,6
2025-06-03 13:39:34.091,49.004,65.90,1831,22.8,49,6
2025-06-03 13:39:35.239,49.003,65.80,1826,22.8,49,6
2025-06-03 13:39:36.400,48.993,66.01,1826,22.8,49,6
2025-06-03 13:39:37.559,49.003,66.02,1836,22.8,49,6
2025-06-03 13:39:38.707,49.003,65.80,1836,22.8,49,6
2025-06-03 13:39:39.859,48.997,65.81,1829,22.8,49,6
2025-06-03 13:39:41.008,49.005,65.74,1829,22.8,49,6
2025-06-03 13:39:42.146,49.003,65.46,1836,22.8,49,6
2025-06-03 13:39:43.297,49.001,65.70,1836,22.8,49,6
2025-06-03 13:39:44.435,48.999,66.11,1834,22.8,49,6
2025-06-03 13:39:45.582,49.002,65.74,1834,22.8,49,6
2025-06-03 13:39:46.735,49.002,65.70,1814,22.8,49,6
2025-06-03 13:39:47.891,49.004,65.79,1814,22.8,49,6
2025-06-03 13:39:49.037,49.002,65.47,1829,22.8,49,6
2025-06-03 13:40:22.546,49.989,66.73,1826,22.8,50,6
2025-06-03 13:40:23.706,50.010,66.04,1826,22.8,50,6
2025-06-03 13:40:24.854,50.008,66.16,1821,22.8,50,6
2025-06-03 13:40:26.008,49.985,66.51,1821,22.8,50,6
2025-06-03 13:40:27.159,50.005,65.99,1814,22.8,50,6
2025-06-03 13:40:28.321,50.006,66.26,1814,22.8,50,6
2025-06-03 13:40:29.475,49.980,66.14,1814,22.8,50,6
2025-06-03 13:40:30.651,50.004,66.26,1814,22.8,50,6
2025-06-03 13:40:31.803,50.008,66.21,1804,22.8,50,6
2025-06-03 13:40:32.958,49.991,66.21,1804,22.8,50,6
2025-06-03 13:40:34.109,49.991,66.79,1831,22.8,50,6
2025-06-03 13:40:35.262,50.009,66.38,1831,22.8,50,6
2025-06-03 13:40:36.421,50.007,65.95,1812,22.8,50,6
2025-06-03 13:40:37.568,49.996,66.36,1812,22.8,50,6
2025-06-03 13:40:38.710,49.994,66.85,1821,22.8,50,6
2025-06-03 13:40:39.853,50.011,65.82,1821,22.8,50,6
2025-06-03 13:40:40.993,50.007,66.12,1821,22.8,50,6
2025-06-03 13:40:42.142,50.003,66.38,1821,22.8,50,6
2025-06-03 13:40:43.297,50.011,65.90,1814,22.8,50,6
2025-06-03 13:40:44.451,50.011,65.72,1814,22.8,50,6
2025-06-03 13:40:45.605,49.999,66.32,1826,22.8,50,6
2025-06-03 13:40:46.759,50.010,65.93,1826,22.8,50,6
2025-06-03 13:40:47.910,50.011,66.03,1797,22.8,50,6
2025-06-03 13:40:49.066,49.988,66.67,1797,22.8,50,6
2025-06-03 13:40:50.219,50.006,66.11,1821,22.8,50,6
2025-06-03 13:41:23.715,50.977,67.00,1812,22.8,51,6
2025-06-03 13:41:24.866,51.066,66.56,1812,22.8,51,6
2025-06-03 13:41:26.014,51.105,66.33,1826,22.8,51,6
2025-06-03 13:41:27.177,51.011,66.52,1826,22.8,51,6
2025-06-03 13:41:28.328,50.996,66.41,1814,22.8,51,6
2025-06-03 13:41:29.479,51.001,66.34,1814,22.8,51,6
2025-06-03 13:41:30.629,50.968,66.66,1844,22.8,51,6
2025-06-03 13:41:31.780,50.995,66.72,1844,22.8,51,6
2025-06-03 13:41:32.931,50.996,66.43,1839,22.8,51,6
2025-06-03 13:41:34.081,50.975,66.43,1839,22.8,51,6
2025-06-03 13:41:35.227,50.975,66.44,1844,22.8,51,6
2025-06-03 13:41:36.365,50.984,66.13,1844,22.8,51,6
2025-06-03 13:41:37.505,50.988,67.37,1824,22.8,51,6
2025-06-03 13:41:38.646,50.995,66.78,1824,22.8,51,6
2025-06-03 13:41:39.794,50.988,66.74,1809,22.8,51,6
2025-06-03 13:41:40.960,51.021,66.28,1809,22.8,51,6
2025-06-03 13:41:42.113,51.007,67.00,1839,22.8,51,6
2025-06-03 13:41:43.282,50.991,66.51,1839,22.8,51,6
2025-06-03 13:41:44.431,51.012,67.22,1839,22.8,51,6
2025-06-03 13:41:45.600,51.016,66.38,1839,22.8,51,6
2025-06-03 13:41:46.745,50.984,66.74,1839,22.8,51,6
2025-06-03 13:41:47.905,51.011,67.35,1839,22.8,51,6
2025-06-03 13:41:49.056,51.013,66.55,1826,22.8,51,6
2025-06-03 13:41:50.207,50.978,67.36,1826,22.8,51,6
2025-06-03 13:41:51.361,51.009,66.54,1809,22.8,51,6
2025-06-03 13:41:52.514,51.013,66.58,1809,22.8,51,6
2025-06-03 13:42:26.024,51.074,66.16,1821,22.8,52,6
2025-06-03 13:42:27.179,51.140,66.85,1821,22.8,52,6
2025-06-03 13:42:28.337,51.123,66.61,1826,22.8,52,6
2025-06-03 13:42:29.519,51.110,66.72,1826,22.8,52,6
2025-06-03 13:42:30.677,51.142,66.92,1814,22.8,52,6
2025-06-03 13:42:31.831,51.150,66.81,1814,22.8,52,6
2025-06-03 13:42:32.978,51.158,66.95,1824,22.8,52,6
2025-06-03 13:42:34.146,51.150,66.67,1824,22.8,52,6
2025-06-03 13:42:35.302,51.169,66.41,1839,22.8,52,6
2025-06-03 13:42:36.455,51.143,66.82,1839,22.8,52,6
2025-06-03 13:42:37.607,51.176,66.82,1839,22.8,52,6
2025-06-03 13:42:38.751,51.176,66.93,1839,22.8,52,6
2025-06-03 13:42:39.890,51.186,66.99,1839,22.8,52,6
2025-06-03 13:42:41.055,51.160,66.53,1839,22.8,52,6
2025-06-03 13:42:42.199,51.193,66.74,1809,22.8,52,6
2025-06-03 13:42:43.347,51.222,66.84,1809,22.8,52,6
2025-06-03 13:42:44.501,51.201,66.73,1826,22.8,52,6
2025-06-03 13:42:45.660,51.250,67.34,1826,22.8,52,6
2025-06-03 13:42:46.808,51.255,66.88,1819,22.8,52,6
2025-06-03 13:42:47.964,51.237,67.07,1819,22.8,52,6
2025-06-03 13:42:49.118,51.252,66.57,1841,22.8,52,6
2025-06-03 13:42:50.276,51.274,66.99,1841,22.8,52,6
2025-06-03 13:42:51.423,51.251,67.08,1844,22.8,52,6
2025-06-03 13:42:52.574,51.298,67.08,1844,22.8,52,6
2025-06-03 13:42:53.726,51.335,66.65,1814,22.8,52,6
2025-06-03 13:42:54.878,51.301,66.73,1814,22.8,52,6
2025-06-03 13:43:28.382,51.191,67.16,1841,22.8,53,6
2025-06-03 13:43:29.533,51.200,66.88,1841,22.8,53,6
2025-06-03 13:43:30.691,51.224,66.41,1814,22.8,53,6
2025-06-03 13:43:31.842,51.256,67.01,1814,22.8,53,6
2025-06-03 13:43:32.994,51.270,66.86,1826,22.8,53,6
2025-06-03 13:43:34.147,51.252,66.56,1826,22.8,53,6
2025-06-03 13:43:35.296,51.267,66.82,1844,22.8,53,6
2025-06-03 13:43:36.452,51.282,66.92,1844,22.8,53,6
2025-06-03 13:43:37.599,51.247,67.47,1841,22.8,53,6
2025-06-03 13:43:38.742,51.247,67.47,1841,22.8,53,6
2025-06-03 13:43:39.881,51.253,66.58,1839,22.8,53,6
2025-06-03 13:43:41.027,51.284,66.67,1839,22.8,53,6
2025-06-03 13:43:42.171,51.240,66.40,1809,22.8,53,6
2025-06-03 13:43:43.316,51.287,67.21,1809,22.8,53,6
2025-06-03 13:43:44.470,51.332,67.38,1824,22.8,53,6
2025-06-03 13:43:45.633,51.289,67.78,1824,22.8,53,6
2025-06-03 13:43:46.784,51.316,66.32,1846,22.8,53,6
2025-06-03 13:43:47.942,51.329,66.78,1846,22.8,53,6
2025-06-03 13:43:49.099,51.289,67.03,1846,22.8,53,6
2025-06-03 13:43:50.244,51.320,67.42,1846,22.8,53,6
2025-06-03 13:43:51.394,51.342,67.26,1846,22.8,53,6
2025-06-03 13:43:52.546,51.320,66.93,1846,22.8,53,6
2025-06-03 13:43:53.697,51.325,66.80,1816,22.8,53,6
2025-06-03 13:43:54.866,51.350,67.24,1816,22.8,53,6
2025-06-03 13:43:56.015,51.340,66.80,1831,22.8,53,6
2025-06-03 13:44:29.515,51.198,66.90,1846,22.8,54,6
2025-06-03 13:44:30.671,51.238,66.99,1846,22.8,54,6
2025-06-03 13:44:31.822,51.214,66.75,1844,22.8,54,6
2025-06-03 13:44:32.974,51.237,67.22,1844,22.8,54,6
2025-06-03 13:44:34.124,51.255,66.67,1829,22.8,54,6
2025-06-03 13:44:35.276,51.232,66.67,1829,22.8,54,6
2025-06-03 13:44:36.415,51.268,66.95,1814,22.8,54,6
2025-06-03 13:44:37.558,51.288,67.09,1814,22.8,54,6
2025-06-03 13:44:38.694,51.267,67.09,1829,22.8,54,6
2025-06-03 13:44:39.855,51.267,67.16,1829,22.8,54,6
2025-06-03 13:44:41.001,51.292,66.95,1844,22.8,54,6
2025-06-03 13:44:42.156,51.323,67.20,1844,22.8,54,6
2025-06-03 13:44:43.311,51.284,67.09,1839,22.8,54,6
2025-06-03 13:44:44.463,51.313,66.72,1839,22.8,54,6
2025-06-03 13:44:45.617,51.362,67.02,1841,22.8,54,6
2025-06-03 13:44:46.774,51.334,67.40,1841,22.8,54,6
2025-06-03 13:44:47.937,51.336,67.43,1814,22.8,54,6
2025-06-03 13:44:49.084,51.353,67.24,1814,22.8,54,6
2025-06-03 13:44:50.243,51.317,67.06,1826,22.8,54,6
2025-06-03 13:44:51.401,51.311,66.94,1826,22.8,54,6
2025-06-03 13:44:52.555,51.320,67.53,1844,22.8,54,6
2025-06-03 13:44:53.714,51.286,67.05,1844,22.8,54,6
2025-06-03 13:44:54.863,51.277,67.42,1841,22.8,54,6
2025-06-03 13:44:56.024,51.302,67.44,1841,22.8,54,6
2025-06-03 13:44:57.181,51.326,67.40,1844,22.8,54,6
2025-06-03 13:45:30.694,51.234,67.28,1814,22.8,55,6
2025-06-03 13:45:31.843,51.282,67.34,1814,22.8,55,6
2025-06-03 13:45:32.991,51.263,67.35,1841,22.8,55,6
2025-06-03 13:45:34.139,51.286,67.49,1841,22.8,55,6
2025-06-03 13:45:35.294,51.321,67.43,1844,22.8,55,6
2025-06-03 13:45:36.460,51.318,67.28,1844,22.8,55,6
2025-06-03 13:45:37.610,51.352,67.38,1841,22.8,55,6
2025-06-03 13:45:38.759,51.362,67.30,1841,22.8,55,6
2025-06-03 13:45:39.935,51.335,67.57,1826,22.8,55,6
2025-06-03 13:45:41.112,51.371,67.17,1826,22.8,55,6
2025-06-03 13:45:42.260,51.376,67.17,1914,22.8,55,6
2025-06-03 13:45:43.415,51.376,67.31,1914,22.8,55,6
2025-06-03 13:45:44.566,51.344,67.34,1953,22.8,55,6
2025-06-03 13:45:45.726,51.353,67.17,1953,22.8,55,6
2025-06-03 13:45:46.878,51.357,67.49,1965,22.8,55,6
2025-06-03 13:45:48.038,51.328,67.87,1965,22.8,55,6
2025-06-03 13:45:49.209,51.333,67.27,1956,22.8,55,6
2025-06-03 13:45:50.361,51.359,67.81,1956,22.8,55,6
2025-06-03 13:45:51.517,51.340,67.55,1967,22.8,55,6
2025-06-03 13:45:52.670,51.355,67.24,1967,22.8,55,6
2025-06-03 13:45:53.825,51.372,67.57,1956,22.8,55,6
2025-06-03 13:45:54.977,51.392,67.61,1956,22.8,55,6
2025-06-03 13:45:56.131,51.390,67.43,1959,22.8,55,6
2025-06-03 13:45:57.282,51.424,67.36,1959,22.8,55,6
2025-06-03 13:45:58.425,51.438,67.41,1965,22.8,55,6
2025-06-03 13:45:59.572,51.405,67.45,1965,22.8,55,6
