Timestamp,CPU_Power_W_Actual,CPU_Temp_C,CPU_Fan_RPM,Ambient_Temp_C,Set_PPT_W,Mprime_Threads,Thermal_Resistance_Recalculated,Thermal_Resistance_Calculated
2025-06-03 13:15:55.279,25.996,53.97,906,22.8,26,6,1.1990306200953993,1.1990306200953993
2025-06-03 13:15:54.112,25.995,53.92,906,22.8,26,6,1.1971532987112907,1.1971532987112907
2025-06-03 13:15:50.616,25.996,53.89,907,22.8,26,6,1.1959532235728574,1.1959532235728574
2025-06-03 13:15:49.455,25.999,53.88,907,22.8,26,6,1.195430593484365,1.195430593484365
2025-06-03 13:15:57.628,25.996,54.05,907,22.8,26,6,1.2021080166179412,1.2021080166179412
2025-06-03 13:15:56.443,25.994,53.97,907,22.8,26,6,1.1991228745095022,1.1991228745095022
2025-06-03 13:15:45.987,25.999,53.86,910,22.8,26,6,1.1946613331281972,1.1946613331281972
2025-06-03 13:15:44.829,25.991,54.0,910,22.8,26,6,1.2004155284521565,1.2004155284521565
2025-06-03 13:15:59.957,25.996,54.09,912,22.8,26,6,1.2036467148792125,1.2036467148792125
2025-06-03 13:15:58.787,25.999,53.87,912,22.8,26,6,1.1950459633062809,1.1950459633062809
2025-06-03 13:16:01.114,25.993,54.23,917,22.8,26,6,1.2091717000730966,1.2091717000730966
2025-06-03 13:16:06.951,25.993,54.05,917,22.8,26,6,1.2022467587427383,1.2022467587427383
2025-06-03 13:16:05.781,26.0,54.04,917,22.8,26,6,1.2015384615384614,1.2015384615384614
2025-06-03 13:16:02.280,25.998,54.08,917,22.8,26,6,1.2031694745749673,1.2031694745749673
2025-06-03 13:16:04.610,25.994,54.2,918,22.8,26,6,1.20797107024698,1.20797107024698
2025-06-03 13:16:03.441,25.997,54.26,918,22.8,26,6,1.2101396314959418,1.2101396314959418
2025-06-03 13:16:08.114,25.991,54.24,920,22.8,26,6,1.2096494940556346,1.2096494940556346
2025-06-03 13:18:10.834,27.998,55.0,955,22.8,28,6,1.1500821487249089,1.1500821487249089
2025-06-03 13:18:09.671,28.009,54.56,955,22.8,28,6,1.1339212396015568,1.1339212396015568
2025-06-03 13:18:07.347,28.001,55.18,955,22.8,28,6,1.1563872718831467,1.1563872718831467
2025-06-03 13:18:08.505,28.007,55.1,955,22.8,28,6,1.1532831077944798,1.1532831077944798
2025-06-03 13:18:11.996,28.007,54.76,956,22.8,28,6,1.1411432856071697,1.1411432856071697
2025-06-03 13:17:54.622,27.995,54.99,960,22.8,28,6,1.1498481871762811,1.1498481871762811
2025-06-03 13:17:53.466,28.006,54.9,960,22.8,28,6,1.1461829607941154,1.1461829607941154
2025-06-03 13:17:08.295,27.003,54.32,964,22.8,27,6,1.167277709884087,1.167277709884087
2025-06-03 13:17:07.126,27.0,54.47,964,22.8,27,6,1.172962962962963,1.172962962962963
2025-06-03 13:17:52.312,28.001,54.77,966,22.8,28,6,1.141744937680797,1.141744937680797
2025-06-03 13:17:51.154,27.991,55.09,966,22.8,28,6,1.153585080918867,1.153585080918867
2025-06-03 13:17:46.498,28.002,55.04,967,22.8,28,6,1.151346332404828,1.151346332404828
2025-06-03 13:17:47.660,27.993,55.14,967,22.8,28,6,1.1552888222055515,1.1552888222055515
2025-06-03 13:16:54.373,27.003,54.24,968,22.8,27,6,1.1643150761026553,1.1643150761026553
2025-06-03 13:16:53.225,27.003,54.28,968,22.8,27,6,1.165796392993371,1.165796392993371
2025-06-03 13:17:48.826,28.003,55.11,969,22.8,28,6,1.1538049494696998,1.1538049494696998
2025-06-03 13:17:49.993,28.001,54.81,969,22.8,28,6,1.1431734580907826,1.1431734580907826
2025-06-03 13:16:42.822,26.996,54.53,969,22.8,27,6,1.1753593124907395,1.1753593124907395
2025-06-03 13:16:41.664,27.008,54.08,969,22.8,27,6,1.158175355450237,1.158175355450237
2025-06-03 13:17:59.258,27.994,55.04,969,22.8,28,6,1.151675359005501,1.151675359005501
2025-06-03 13:17:58.102,28.005,54.93,969,22.8,28,6,1.14729512587038,1.14729512587038
2025-06-03 13:17:10.616,26.999,54.36,970,22.8,27,6,1.1689321826734325,1.1689321826734325
2025-06-03 13:17:09.455,26.995,54.34,970,22.8,27,6,1.1683645119466568,1.1683645119466568
2025-06-03 13:16:50.922,26.994,54.61,971,22.8,27,6,1.1784100170408238,1.1784100170408238
2025-06-03 13:17:45.340,28.002,54.78,971,22.8,28,6,1.1420612813370474,1.1420612813370474
2025-06-03 13:17:44.174,27.997,55.11,971,22.8,28,6,1.1540522198807015,1.1540522198807015
2025-06-03 13:16:52.078,27.001,54.28,971,22.8,27,6,1.1658827450835154,1.1658827450835154
2025-06-03 13:16:55.522,26.992,54.42,975,22.8,27,6,1.1714582098399526,1.1714582098399526
2025-06-03 13:16:56.673,27.002,54.31,975,22.8,27,6,1.1669505962521296,1.1669505962521296
2025-06-03 13:17:56.950,28.005,54.9,976,22.8,28,6,1.1462238885913227,1.1462238885913227
2025-06-03 13:17:55.772,28.003,54.99,976,22.8,28,6,1.1495196943184658,1.1495196943184658
2025-06-03 13:16:57.828,27.003,54.37,978,22.8,27,6,1.1691293559974816,1.1691293559974816
2025-06-03 13:18:01.573,28.007,54.91,978,22.8,28,6,1.1464990895133358,1.1464990895133358
2025-06-03 13:16:58.995,26.991,54.79,978,22.8,27,6,1.185209884776407,1.185209884776407
2025-06-03 13:18:00.410,28.001,54.88,978,22.8,28,6,1.1456733688082568,1.1456733688082568
2025-06-03 13:18:06.187,28.011,54.65,983,22.8,28,6,1.1370533004890937,1.1370533004890937
2025-06-03 13:18:05.036,28.014,55.06,983,22.8,28,6,1.1515670736060544,1.1515670736060544
2025-06-03 13:16:48.614,27.003,54.52,985,22.8,27,6,1.1746842943376663,1.1746842943376663
2025-06-03 13:16:49.770,27.003,54.35,985,22.8,27,6,1.1683886975521238,1.1683886975521238
2025-06-03 13:18:03.881,28.007,55.21,989,22.8,28,6,1.1572106973256684,1.1572106973256684
2025-06-03 13:18:02.724,28.0,55.32,989,22.8,28,6,1.1614285714285713,1.1614285714285713
2025-06-03 13:17:05.961,26.993,54.59,992,22.8,27,6,1.1777127403400884,1.1777127403400884
2025-06-03 13:17:04.795,27.006,54.24,992,22.8,27,6,1.1641857365029993,1.1641857365029993
2025-06-03 13:16:45.139,27.003,54.64,992,22.8,27,6,1.1791282450098135,1.1791282450098135
2025-06-03 13:16:43.976,27.002,54.34,992,22.8,27,6,1.16806162506481,1.16806162506481
2025-06-03 13:16:47.454,26.998,54.45,994,22.8,27,6,1.1723090599303652,1.1723090599303652
2025-06-03 13:16:46.297,26.999,54.34,994,22.8,27,6,1.1681914144968333,1.1681914144968333
2025-06-03 13:17:00.154,27.003,54.48,995,22.8,27,6,1.17320297744695,1.17320297744695
2025-06-03 13:17:01.313,27.008,54.31,995,22.8,27,6,1.1666913507109005,1.1666913507109005
2025-06-03 13:17:02.469,26.993,54.64,1009,22.8,27,6,1.1795650724261846,1.1795650724261846
2025-06-03 13:17:03.633,27.003,54.52,1009,22.8,27,6,1.1746842943376663,1.1746842943376663
2025-06-03 13:18:51.286,28.987,55.66,1018,22.8,29,6,1.1336116190016214,1.1336116190016214
2025-06-03 13:18:50.128,29.003,55.45,1018,22.8,29,6,1.1257456125228429,1.1257456125228429
2025-06-03 13:18:45.499,29.004,55.52,1021,22.8,29,6,1.1281202592745827,1.1281202592745827
2025-06-03 13:18:59.370,28.997,55.47,1021,22.8,29,6,1.126668276028555,1.126668276028555
2025-06-03 13:18:48.974,29.001,55.62,1021,22.8,29,6,1.1316851143064028,1.1316851143064028
2025-06-03 13:18:47.812,28.989,55.72,1021,22.8,29,6,1.1356031598192418,1.1356031598192418
2025-06-03 13:18:46.656,29.0,55.46,1021,22.8,29,6,1.126206896551724,1.126206896551724
2025-06-03 13:19:00.538,28.998,55.62,1021,22.8,29,6,1.1318021932547069,1.1318021932547069
2025-06-03 13:18:58.214,29.005,55.5,1023,22.8,29,6,1.127391828995001,1.127391828995001
2025-06-03 13:18:57.045,28.999,55.7,1023,22.8,29,6,1.13452188006483,1.13452188006483
2025-06-03 13:18:52.435,29.001,55.44,1025,22.8,29,6,1.1254784317782145,1.1254784317782145
2025-06-03 13:18:53.582,29.005,55.34,1025,22.8,29,6,1.1218755387002244,1.1218755387002244
2025-06-03 13:19:05.174,29.008,55.65,1027,22.8,29,6,1.1324462217319358,1.1324462217319358
2025-06-03 13:19:04.012,28.997,55.71,1027,22.8,29,6,1.134944994309756,1.134944994309756
2025-06-03 13:19:02.854,29.004,55.37,1028,22.8,29,6,1.122948558819473,1.122948558819473
2025-06-03 13:19:01.695,29.003,55.46,1028,22.8,29,6,1.1260904044409197,1.1260904044409197
2025-06-03 13:18:55.882,28.999,55.34,1030,22.8,29,6,1.1221076588847894,1.1221076588847894
2025-06-03 13:18:54.725,28.989,55.34,1030,22.8,29,6,1.1224947393839044,1.1224947393839044
2025-06-03 13:19:07.494,28.994,55.67,1031,22.8,29,6,1.1336828309305376,1.1336828309305376
2025-06-03 13:19:06.335,29.009,55.32,1031,22.8,29,6,1.1210314040470195,1.1210314040470195
2025-06-03 13:19:13.275,29.003,55.36,1034,22.8,29,6,1.1226424852601455,1.1226424852601455
2025-06-03 13:19:09.807,29.004,55.49,1040,22.8,29,6,1.1270859191835607,1.1270859191835607
2025-06-03 13:19:08.649,29.004,55.6,1040,22.8,29,6,1.1308784995173078,1.1308784995173078
2025-06-03 13:19:10.959,28.989,55.77,1041,22.8,29,6,1.137327951981786,1.137327951981786
2025-06-03 13:19:12.123,29.004,55.34,1041,22.8,29,6,1.1219142187284514,1.1219142187284514
2025-06-03 13:21:06.607,31.004,56.34,1078,22.8,31,6,1.081795897303574,1.081795897303574
2025-06-03 13:21:05.434,30.995,56.53,1078,22.8,31,6,1.088240038715922,1.088240038715922
2025-06-03 13:20:52.737,30.988,56.36,1080,22.8,31,6,1.0829998709177746,1.0829998709177746
2025-06-03 13:20:51.581,30.999,56.11,1080,22.8,31,6,1.074550791961031,1.074550791961031
2025-06-03 13:21:08.916,30.996,56.5,1080,22.8,31,6,1.087237062846819,1.087237062846819
2025-06-03 13:21:07.761,31.006,56.45,1080,22.8,31,6,1.0852738179707155,1.0852738179707155
2025-06-03 13:21:10.079,31.005,56.32,1081,22.8,31,6,1.0811159490404771,1.0811159490404771
2025-06-03 13:21:11.235,31.007,56.24,1081,22.8,31,6,1.0784661528042054,1.0784661528042054
2025-06-03 13:20:12.306,30.003,55.6,1082,22.8,30,6,1.09322401093224,1.09322401093224
2025-06-03 13:20:13.463,30.006,55.58,1082,22.8,30,6,1.0924481770312604,1.0924481770312604
2025-06-03 13:20:55.043,31.0,56.24,1082,22.8,31,6,1.0787096774193548,1.0787096774193548
2025-06-03 13:20:53.891,31.002,56.01,1082,22.8,31,6,1.0712212115347397,1.0712212115347397
2025-06-03 13:19:49.168,30.0,55.75,1082,22.8,30,6,1.0983333333333334,1.0983333333333334
2025-06-03 13:19:50.326,30.002,55.72,1082,22.8,30,6,1.09726018265449,1.09726018265449
2025-06-03 13:20:06.552,30.01,55.87,1082,22.8,30,6,1.1019660113295566,1.1019660113295566
2025-06-03 13:20:05.388,30.008,56.02,1082,22.8,30,6,1.107038123167155,1.107038123167155
2025-06-03 13:20:07.698,29.996,55.91,1083,22.8,30,6,1.1038138418455794,1.1038138418455794
2025-06-03 13:20:08.850,30.007,55.78,1083,22.8,30,6,1.0990768820608523,1.0990768820608523
2025-06-03 13:20:49.277,30.99,56.21,1083,22.8,31,6,1.0780897063568893,1.0780897063568893
2025-06-03 13:20:50.432,31.003,56.11,1083,22.8,31,6,1.0744121536625488,1.0744121536625488
2025-06-03 13:20:03.059,30.003,55.62,1083,22.8,30,6,1.093890610938906,1.093890610938906
2025-06-03 13:20:04.233,29.998,56.17,1083,22.8,30,6,1.1124074938329225,1.1124074938329225
2025-06-03 13:21:13.548,31.002,56.3,1084,22.8,31,6,1.0805754467453712,1.0805754467453712
2025-06-03 13:21:12.389,30.991,56.54,1084,22.8,31,6,1.0887031718886129,1.0887031718886129
2025-06-03 13:19:51.495,29.99,55.78,1084,22.8,30,6,1.0996998999666558,1.0996998999666558
2025-06-03 13:19:52.655,29.999,55.97,1084,22.8,30,6,1.1057035234507815,1.1057035234507815
2025-06-03 13:19:46.854,30.004,55.68,1084,22.8,30,6,1.0958538861485134,1.0958538861485134
2025-06-03 13:19:48.012,29.986,56.08,1084,22.8,30,6,1.109851263923164,1.109851263923164
2025-06-03 13:21:04.280,31.0,56.17,1084,22.8,31,6,1.076451612903226,1.076451612903226
2025-06-03 13:21:03.118,31.003,56.23,1084,22.8,31,6,1.0782827468309517,1.0782827468309517
2025-06-03 13:20:14.623,29.988,55.9,1085,22.8,30,6,1.1037748432706411,1.1037748432706411
2025-06-03 13:20:15.782,30.0,55.69,1085,22.8,30,6,1.0963333333333334,1.0963333333333334
2025-06-03 13:20:59.640,30.996,56.06,1085,22.8,31,6,1.073041682797781,1.073041682797781
2025-06-03 13:20:58.491,31.002,56.3,1085,22.8,31,6,1.0805754467453712,1.0805754467453712
2025-06-03 13:21:14.703,31.004,56.38,1086,22.8,31,6,1.083086053412463,1.083086053412463
2025-06-03 13:21:15.870,30.989,56.56,1086,22.8,31,6,1.0894188260350448,1.0894188260350448
2025-06-03 13:21:00.805,30.996,56.3,1086,22.8,31,6,1.080784617369983,1.080784617369983
2025-06-03 13:21:01.960,30.998,56.32,1086,22.8,31,6,1.0813600877475964,1.0813600877475964
2025-06-03 13:20:57.344,31.0,56.3,1087,22.8,31,6,1.0806451612903225,1.0806451612903225
2025-06-03 13:20:56.198,30.992,56.45,1087,22.8,31,6,1.0857640681466187,1.0857640681466187
2025-06-03 13:20:01.907,30.005,55.75,1088,22.8,30,6,1.098150308281953,1.098150308281953
2025-06-03 13:20:00.743,29.996,55.88,1088,22.8,30,6,1.102813708494466,1.102813708494466
2025-06-03 13:20:09.999,30.007,55.56,1088,22.8,30,6,1.0917452594394643,1.0917452594394643
2025-06-03 13:20:11.148,29.992,55.93,1088,22.8,30,6,1.1046279007735391,1.1046279007735391
2025-06-03 13:19:54.973,29.99,55.79,1089,22.8,30,6,1.1000333444481494,1.1000333444481494
2025-06-03 13:19:53.818,30.003,55.83,1089,22.8,30,6,1.1008899110088992,1.1008899110088992
2025-06-03 13:19:59.596,29.996,55.79,1090,22.8,30,6,1.0998133084411257,1.0998133084411257
2025-06-03 13:19:56.124,29.997,55.94,1090,22.8,30,6,1.1047771443811047,1.1047771443811047
2025-06-03 13:19:57.283,30.003,55.82,1090,22.8,30,6,1.100556611005566,1.100556611005566
2025-06-03 13:19:58.440,29.996,55.82,1090,22.8,30,6,1.1008134417922388,1.1008134417922388
2025-06-03 13:21:17.024,31.001,56.21,1099,22.8,31,6,1.0777071707364276,1.0777071707364276
2025-06-03 13:23:02.219,33.004,57.71,1131,22.8,33,6,1.0577505756877954,1.0577505756877954
2025-06-03 13:23:01.068,32.988,57.03,1131,22.8,33,6,1.037650054565297,1.037650054565297
2025-06-03 13:22:13.739,32.006,56.93,1133,22.8,32,6,1.0663625570205586,1.0663625570205586
2025-06-03 13:23:03.380,33.004,57.0,1133,22.8,33,6,1.036238031753727,1.036238031753727
2025-06-03 13:23:04.529,33.003,56.93,1133,22.8,33,6,1.0341484107505376,1.0341484107505376
2025-06-03 13:22:14.889,32.006,56.45,1133,22.8,32,6,1.051365368993314,1.051365368993314
2025-06-03 13:22:17.208,32.0,56.77,1134,22.8,32,6,1.0615625,1.0615625
2025-06-03 13:22:16.049,31.986,57.2,1134,22.8,32,6,1.075470518351779,1.075470518351779
2025-06-03 13:22:56.477,33.003,56.76,1136,22.8,33,6,1.028997363876011,1.028997363876011
2025-06-03 13:22:57.637,32.99,57.5,1136,22.8,33,6,1.05183388905729,1.05183388905729
2025-06-03 13:22:53.018,33.002,56.46,1137,22.8,33,6,1.019938185564511,1.019938185564511
2025-06-03 13:22:51.861,33.006,57.51,1137,22.8,33,6,1.0516269769132882,1.0516269769132882
2025-06-03 13:23:20.768,32.994,57.28,1138,22.8,33,6,1.0450384918470026,1.0450384918470026
2025-06-03 13:23:05.686,32.985,57.48,1138,22.8,33,6,1.0513869940882217,1.0513869940882217
2025-06-03 13:23:06.847,33.003,56.92,1138,22.8,33,6,1.033845407993213,1.033845407993213
2025-06-03 13:23:14.964,33.004,57.05,1138,22.8,33,6,1.037752999636408,1.037752999636408
2025-06-03 13:23:19.604,33.003,57.07,1138,22.8,33,6,1.0383904493530889,1.0383904493530889
2025-06-03 13:23:16.128,33.001,56.61,1138,22.8,33,6,1.0245144086542834,1.0245144086542834
2025-06-03 13:22:18.362,32.002,56.52,1139,22.8,32,6,1.0536841447409535,1.0536841447409535
2025-06-03 13:23:17.288,32.998,57.26,1140,22.8,33,6,1.044305715497909,1.044305715497909
2025-06-03 13:23:18.447,33.002,56.94,1140,22.8,33,6,1.0344827586206895,1.0344827586206895
2025-06-03 13:22:55.327,33.002,57.21,1141,22.8,33,6,1.0426640809647898,1.0426640809647898
2025-06-03 13:22:54.170,32.996,57.39,1141,22.8,33,6,1.0483088859255667,1.0483088859255667
2025-06-03 13:22:59.932,33.002,57.03,1144,22.8,33,6,1.0372098660687232,1.0372098660687232
2025-06-03 13:22:58.788,33.002,57.23,1144,22.8,33,6,1.0432701048421305,1.0432701048421305
2025-06-03 13:23:10.335,33.006,57.22,1146,22.8,33,6,1.0428406956310974,1.0428406956310974
2025-06-03 13:23:11.494,33.004,57.58,1146,22.8,33,6,1.0538116591928253,1.0538116591928253
2025-06-03 13:23:08.000,33.007,57.52,1147,22.8,33,6,1.0518980822249826,1.0518980822249826
2025-06-03 13:23:12.655,32.996,57.2,1147,22.8,33,6,1.0425506121954178,1.0425506121954178
2025-06-03 13:23:13.807,33.004,57.13,1147,22.8,33,6,1.040176948248697,1.040176948248697
2025-06-03 13:23:09.169,32.987,57.33,1147,22.8,33,6,1.0467760026677175,1.0467760026677175
2025-06-03 13:22:11.419,32.014,56.95,1151,22.8,32,6,1.06672080964578,1.06672080964578
2025-06-03 13:22:12.578,31.991,57.57,1151,22.8,32,6,1.0868681816760963,1.0868681816760963
2025-06-03 13:22:09.124,31.995,57.57,1152,22.8,32,6,1.0867323019221753,1.0867323019221753
2025-06-03 13:22:10.275,32.012,57.01,1152,22.8,32,6,1.0686617518430586,1.0686617518430586
2025-06-03 13:22:05.691,31.998,57.13,1153,22.8,32,6,1.0728795549721857,1.0728795549721857
2025-06-03 13:22:07.983,32.008,57.52,1153,22.8,32,6,1.084728817795551,1.084728817795551
2025-06-03 13:22:06.843,32.005,56.8,1153,22.8,32,6,1.062334010310889,1.062334010310889
2025-06-03 13:22:04.528,32.007,57.0,1153,22.8,32,6,1.068516262067673,1.068516262067673
2025-06-03 13:21:51.737,32.008,57.3,1153,22.8,32,6,1.077855536115971,1.077855536115971
2025-06-03 13:21:50.579,32.005,57.22,1153,22.8,32,6,1.0754569598500234,1.0754569598500234
2025-06-03 13:21:56.415,31.997,57.5,1156,22.8,32,6,1.0844766696877832,1.0844766696877832
2025-06-03 13:22:03.368,32.007,57.18,1156,22.8,32,6,1.0741400318680288,1.0741400318680288
2025-06-03 13:21:55.233,32.009,56.85,1156,22.8,32,6,1.0637633165672151,1.0637633165672151
2025-06-03 13:21:58.747,32.01,56.87,1156,22.8,32,6,1.064354889097157,1.064354889097157
2025-06-03 13:22:02.210,32.007,57.18,1156,22.8,32,6,1.0741400318680288,1.0741400318680288
2025-06-03 13:21:57.589,32.003,57.18,1156,22.8,32,6,1.0742742867856137,1.0742742867856137
2025-06-03 13:21:59.901,32.006,56.96,1157,22.8,32,6,1.0672998812722614,1.0672998812722614
2025-06-03 13:22:01.052,31.998,57.49,1157,22.8,32,6,1.0841302581411336,1.0841302581411336
2025-06-03 13:21:54.071,32.005,57.22,1158,22.8,32,6,1.0754569598500234,1.0754569598500234
2025-06-03 13:21:52.910,31.992,57.09,1158,22.8,32,6,1.0718304576144038,1.0718304576144038
2025-06-03 13:24:16.326,34.01,57.89,1193,22.8,34,6,1.0317553660688037,1.0317553660688037
2025-06-03 13:24:15.178,34.007,58.03,1193,22.8,34,6,1.0359631840503427,1.0359631840503427
2025-06-03 13:23:56.629,34.002,57.89,1196,22.8,34,6,1.031998117757779,1.031998117757779
2025-06-03 13:23:57.799,34.001,57.83,1196,22.8,34,6,1.0302638157701245,1.0302638157701245
2025-06-03 13:24:08.221,34.003,58.11,1197,22.8,34,6,1.0384377849013322,1.0384377849013322
2025-06-03 13:24:09.380,34.006,57.69,1197,22.8,34,6,1.0259954125742516,1.0259954125742516
2025-06-03 13:24:22.068,33.998,58.14,1197,22.8,34,6,1.0394729101711868,1.0394729101711868
2025-06-03 13:24:02.440,33.993,58.12,1198,22.8,34,6,1.0390374488865353,1.0390374488865353
2025-06-03 13:24:01.280,34.004,57.72,1198,22.8,34,6,1.0269380072932597,1.0269380072932597
2025-06-03 13:23:58.956,33.996,57.98,1200,22.8,34,6,1.0348276267796208,1.0348276267796208
2025-06-03 13:24:00.122,34.004,57.93,1200,22.8,34,6,1.0331137513233737,1.0331137513233737
2025-06-03 13:24:12.856,34.007,57.76,1203,22.8,34,6,1.0280236421913134,1.0280236421913134
2025-06-03 13:24:14.012,33.989,58.33,1203,22.8,34,6,1.0453381976521816,1.0453381976521816
2025-06-03 13:24:19.776,34.006,57.7,1206,22.8,34,6,1.0262894783273542,1.0262894783273542
2025-06-03 13:24:20.921,33.994,58.09,1206,22.8,34,6,1.038124374889687,1.038124374889687
2025-06-03 13:24:04.749,34.003,57.94,1207,22.8,34,6,1.033438226038879,1.033438226038879
2025-06-03 13:24:03.593,34.003,57.74,1207,22.8,34,6,1.0275563920830515,1.0275563920830515
2025-06-03 13:23:54.328,33.995,58.0,1209,22.8,34,6,1.0354463891748789,1.0354463891748789
2025-06-03 13:24:05.902,33.991,57.94,1209,22.8,34,6,1.033803065517343,1.033803065517343
2025-06-03 13:23:55.482,33.998,58.13,1209,22.8,34,6,1.0391787752220718,1.0391787752220718
2025-06-03 13:24:07.060,33.991,58.19,1209,22.8,34,6,1.0411579535759463,1.0411579535759463
2025-06-03 13:24:17.470,33.99,58.19,1212,22.8,34,6,1.0411885848779052,1.0411885848779052
2025-06-03 13:24:11.697,34.003,58.0,1212,22.8,34,6,1.0352027762256273,1.0352027762256273
2025-06-03 13:24:18.625,34.001,58.15,1212,22.8,34,6,1.039675303667539,1.039675303667539
2025-06-03 13:24:10.538,33.988,58.2,1212,22.8,34,6,1.0415440743791928,1.0415440743791928
2025-06-03 13:25:00.244,35.003,58.33,1251,22.8,35,6,1.0150558523555124,1.0150558523555124
2025-06-03 13:25:16.379,35.009,58.34,1251,22.8,35,6,1.0151675283498531,1.0151675283498531
2025-06-03 13:25:01.405,35.003,58.33,1251,22.8,35,6,1.0150558523555124,1.0150558523555124
2025-06-03 13:25:17.533,34.991,58.24,1251,22.8,35,6,1.0128318710525563,1.0128318710525563
2025-06-03 13:24:56.769,35.003,58.18,1259,22.8,35,6,1.0107705053852525,1.0107705053852525
2025-06-03 13:24:55.620,35.001,58.4,1259,22.8,35,6,1.0171137967486643,1.0171137967486643
2025-06-03 13:25:21.010,35.001,58.05,1260,22.8,35,6,1.007114082454787,1.007114082454787
2025-06-03 13:25:22.168,34.991,58.81,1260,22.8,35,6,1.0291217741705012,1.0291217741705012
2025-06-03 13:24:59.095,34.991,58.64,1260,22.8,35,6,1.0242633820125175,1.0242633820125175
2025-06-03 13:24:57.939,35.002,57.9,1260,22.8,35,6,1.002799840009142,1.002799840009142
2025-06-03 13:25:04.857,35.003,58.35,1262,22.8,35,6,1.015627231951547,1.015627231951547
2025-06-03 13:25:06.005,34.985,58.35,1262,22.8,35,6,1.01614977847649,1.01614977847649
2025-06-03 13:25:24.478,35.005,58.23,1264,22.8,35,6,1.0121411226967574,1.0121411226967574
2025-06-03 13:25:23.321,35.003,58.69,1264,22.8,35,6,1.0253406850841356,1.0253406850841356
2025-06-03 13:25:12.911,35.01,58.34,1265,22.8,35,6,1.0151385318480437,1.0151385318480437
2025-06-03 13:25:07.144,34.985,58.74,1265,22.8,35,6,1.0272974131770758,1.0272974131770758
2025-06-03 13:25:11.753,35.003,58.47,1265,22.8,35,6,1.0190555095277547,1.0190555095277547
2025-06-03 13:25:08.298,35.003,58.51,1265,22.8,35,6,1.020198268719824,1.020198268719824
2025-06-03 13:25:10.607,34.989,58.41,1267,22.8,35,6,1.0177484352224986,1.0177484352224986
2025-06-03 13:25:09.448,35.004,58.42,1267,22.8,35,6,1.01759798880128,1.01759798880128
2025-06-03 13:25:14.072,34.999,58.67,1268,22.8,35,6,1.024886425326438,1.024886425326438
2025-06-03 13:25:18.686,34.998,57.84,1268,22.8,35,6,1.0012000685753475,1.0012000685753475
2025-06-03 13:25:19.854,35.005,58.63,1268,22.8,35,6,1.0235680617054703,1.0235680617054703
2025-06-03 13:25:15.229,35.003,58.83,1268,22.8,35,6,1.029340342256378,1.029340342256378
2025-06-03 13:25:03.710,35.004,58.38,1269,22.8,35,6,1.016455262255742,1.016455262255742
2025-06-03 13:25:02.556,34.987,58.8,1269,22.8,35,6,1.028953611341355,1.028953611341355
2025-06-03 13:26:11.905,35.989,59.59,1308,22.8,36,6,1.0222568006890995,1.0222568006890995
2025-06-03 13:26:13.068,36.003,58.98,1308,22.8,36,6,1.004916256978585,1.004916256978585
2025-06-03 13:25:59.197,35.99,58.92,1310,22.8,36,6,1.0036121144762435,1.0036121144762435
2025-06-03 13:25:58.057,36.006,58.98,1310,22.8,36,6,1.0048325279120145,1.0048325279120145
2025-06-03 13:27:09.654,36.998,59.42,1317,22.8,37,6,0.9897832315260288,0.9897832315260288
2025-06-03 13:27:10.816,37.005,59.42,1317,22.8,37,6,0.9895960005404676,0.9895960005404676
2025-06-03 13:26:18.846,35.992,58.81,1317,22.8,36,6,1.0005001111358085,1.0005001111358085
2025-06-03 13:26:23.457,35.998,58.55,1317,22.8,36,6,0.9931107283737988,0.9931107283737988
2025-06-03 13:26:20.006,36.002,58.94,1317,22.8,36,6,1.0038331203822008,1.0038331203822008
2025-06-03 13:26:24.611,36.002,58.84,1317,22.8,36,6,1.0010554969168382,1.0010554969168382
2025-06-03 13:26:26.889,35.995,58.94,1318,22.8,36,6,1.0040283372690653,1.0040283372690653
2025-06-03 13:26:25.749,36.0,58.85,1318,22.8,36,6,1.0013888888888889,1.0013888888888889
2025-06-03 13:26:22.303,35.995,58.48,1320,22.8,36,6,0.99124878455341,0.99124878455341
2025-06-03 13:26:21.156,36.001,58.11,1320,22.8,36,6,0.980806088719758,0.980806088719758
2025-06-03 13:26:00.342,36.001,59.27,1322,22.8,36,6,1.0130274159051138,1.0130274159051138
2025-06-03 13:26:04.969,36.002,58.65,1322,22.8,36,6,0.995778012332648,0.995778012332648
2025-06-03 13:26:01.493,35.999,58.67,1322,22.8,36,6,0.9964165671268648,0.9964165671268648
2025-06-03 13:26:06.126,36.001,58.87,1322,22.8,36,6,1.001916613427405,1.001916613427405
2025-06-03 13:26:07.277,35.994,58.87,1322,22.8,36,6,1.0021114630216146,1.0021114630216146
2025-06-03 13:26:08.438,36.003,58.87,1322,22.8,36,6,1.0018609560314415,1.0018609560314415
2025-06-03 13:26:17.685,36.008,58.71,1323,22.8,36,6,0.9972783825816484,0.9972783825816484
2025-06-03 13:26:16.530,36.01,58.73,1323,22.8,36,6,0.997778394890308,0.997778394890308
2025-06-03 13:26:15.380,35.99,59.79,1323,22.8,36,6,1.0277854959711028,1.0277854959711028
2025-06-03 13:26:14.219,36.004,58.64,1323,22.8,36,6,0.995444950561049,0.995444950561049
2025-06-03 13:27:18.870,37.004,59.43,1323,22.8,37,6,0.9898929845422116,0.9898929845422116
